ticks,adult,child,cost-benefit,generations,gene,median-children,median-education
97,0.05,0.3,0.15,5.17,0.489,6,2
98,0.05,0.25,0.1,5.17,3.769,2,5
83,0.05,0.75,0.65,5.19,0.13,2,2
94,0.05,0.65,0.25,5.19,1.763,1,3
86,0.05,0.4,0.15,5.19,2.75,1.5,4
99,0.05,0.85,0.35,5.19,5.859,3,7
84,0.05,0.7,0.25,5.19,6.162,2,8
81,0.05,0.75,0.25,5.2,0.719,1,2
99,0.05,0.8,0.85,5.2,2.71,1,4
93,0.05,0.7,0.4,5.2,3.394,1,5
88,0.05,0.7,0.8,5.2,4.85,0,6
82,0.05,0.75,0.65,5.2,8.262,1,10
80,0.05,0.75,0.7,5.22,5.563,0,7
96,0.05,0.75,0.8,5.22,6.067,7,8
77,0.05,0.5,0.2,5.23,0.122,0,2
84,0.05,0.65,0.25,5.23,3.472,3,5
90,0.05,0.8,0.85,5.23,5.948,3,7
100,0.05,0.85,0.65,5.23,9.847,1,11
103,0.05,0.25,0.15,5.24,0.069,2.5,2
98,0.05,0.5,0.2,5.25,1.03,7,3
88,0.05,0.85,0.5,5.25,2.14,0,4
90,0.05,0.7,0.45,5.25,4.058,2,6
85,0.05,0.75,0.65,5.25,5.192,2,7
82,0.05,0.75,0.9,5.25,7.964,6,9
96,0.05,0.75,0.3,5.26,0.484,2.5,2
90,0.05,0.7,0.25,5.26,1.083,1,3
108,0.05,0.75,0.55,5.26,6.977,3,8
87,0.05,0.75,0.95,5.26,9.393,6,11
95,0.05,0.75,0.65,5.27,3.795,6,5
91,0.05,0.75,0.5,5.27,8.334,1,10
83,0.05,0.4,0.15,5.28,5.69,1,7
102,0.05,0.7,0.7,5.28,6.071,3,8
85,0.05,0.75,0.85,5.28,8.345,3,10
94,0.05,0.7,0.6,5.3,9.514,1,11
100,0.05,0.8,0.9,5.31,0.764,6,2
103,0.05,0.25,0.1,5.32,1.729,2.5,3
78,0.05,0.55,0.2,5.33,5.718,0,6
100,0.05,0.75,0.95,5.33,8.57,0,0
87,0.05,0.85,1,5.34,0.009,7,2
91,0.05,0.65,0.3,5.34,0.143,9,2
88,0.05,0.35,0.15,5.34,1.531,0,3
92,0.05,0.55,0.2,5.34,1.551,1.5,3
101,0.05,0.7,0.55,5.34,9.533,1,11
91,0.05,0.55,0.2,5.36,2.882,0,0
84,0.05,0.75,0.8,5.36,4.168,1,6
86,0.05,0.75,0.85,5.36,7.092,3,9
83,0.05,0.6,0.3,5.37,5.272,0,7
91,0.05,0.8,0.6,5.37,8.122,3,10
86,0.05,0.75,0.55,5.38,0.275,6,2
91,0.05,0.7,0.6,5.38,0.431,2.5,2
88,0.05,0.55,0.2,5.38,1.91,2,3
104,0.05,0.85,0.6,5.38,4.592,11,6
119,0.05,0.75,0.8,5.38,5.512,11,7
89,0.05,0.7,0.95,5.38,6.259,0,8
90,0.05,0.75,0.55,5.38,7.631,3,9
95,0.05,0.75,0.4,5.38,7.765,4,9
87,0.05,0.5,0.2,5.39,0.081,0,2
105,0.05,0.75,0.55,5.39,5.501,7,7
91,0.05,0.7,0.35,5.41,4.004,0,6
101,0.05,0.8,0.7,5.41,7.321,4,9
86,0.05,0.8,0.7,5.41,9.086,0,11
96,0.05,0.65,0.45,5.41,9.395,2,11
88,0.05,0.7,0.95,5.44,7.233,4,9
106,0.05,0.8,0.7,5.44,7.778,9,9
95,0.05,0.3,0.15,5.44,7.871,0,9
89,0.05,0.7,0.8,5.45,0.736,1,2
105,0.05,0.75,0.3,5.45,6.602,5,8
79,0.05,0.8,0.35,5.46,2.886,1.5,4
89,0.05,0.8,0.85,5.46,5.133,0,7
82,0.05,0.8,0.6,5.46,7.295,4,9
87,0.05,0.8,0.4,5.47,5.773,4.5,7
98,0.05,0.75,0.35,5.47,6.861,0,8
79,0.05,0.65,0.45,5.48,0.246,0.5,1
108,0.05,0.25,0.1,5.48,0.519,2,2
86,0.05,0.15,0.1,5.48,1.791,0,1.5
88,0.05,0.7,0.35,5.48,5.176,1.5,7
83,0.05,0.7,0.25,5.48,6.924,0,8
93,0.05,0.75,0.35,5.5,4.701,5,6
106,0.05,0.65,0.65,5.5,5.49,8,7
99,0.05,0.7,0.8,5.5,9.431,5,11
84,0.05,0.65,0.25,5.51,1.015,2,3
107,0.05,0.8,1,5.51,6.015,7,8
98,0.05,0.7,0.6,5.51,6.583,9,8
104,0.05,0.75,0.9,5.52,1.763,5,3
99,0.05,0.8,0.4,5.52,3.566,4,5
99,0.05,0.1,0.1,5.52,5.252,0,1
99,0.05,0.8,0.65,5.53,6.175,7,8
107,0.05,0.8,0.35,5.53,7.455,6,9
98,0.05,0.75,0.95,5.54,1.985,8,3
101,0.05,0.6,0.25,5.54,4.488,3.5,6
93,0.05,0.85,0.6,5.54,7.218,1.5,9
86,0.05,0.65,0.25,5.55,1.208,1,3
93,0.05,0.7,0.55,5.55,1.259,0,3
107,0.05,0.75,0.75,5.55,1.818,2.5,3
96,0.05,0.65,0.3,5.55,5.266,2,7
98,0.05,0.85,0.5,5.55,9.643,1.5,11
85,0.05,0.55,0.2,5.56,1.238,0,3
102,0.05,0.55,0.2,5.56,2.609,5,4
93,0.05,0.7,0.65,5.57,5.454,3.5,7
107,0.05,0.75,0.7,5.57,5.684,9,7
91,0.05,0.75,0.4,5.57,6.147,5,8
97,0.05,0.2,0.15,5.58,4.059,4,6
82,0.05,0.15,0.1,5.58,5.905,0,4
83,0.05,0.4,0.15,5.59,0.753,2.5,2
94,0.05,0.25,0.15,5.59,1.403,2,3
94,0.05,0.65,0.25,5.59,1.67,1,3
103,0.05,0.75,0.45,5.59,3.535,6,5
105,0.05,0.7,0.45,5.6,4.63,9,6
81,0.05,0.8,0.4,5.6,7.254,7,9
100,0.05,0.65,0.25,5.61,4.485,4,6
95,0.05,0.35,0.15,5.62,1.331,6,3
80,0.05,0.7,0.9,5.62,5.972,0,7
90,0.05,0.75,0.25,5.63,2.969,0,4
91,0.05,0.7,0.35,5.63,5.108,5,7
86,0.05,0.75,0.65,5.63,8.633,3,10
89,0.05,0.55,0.2,5.64,0.491,1,2
75,0.05,0.7,0.25,5.64,0.818,2,2
94,0.05,0.15,0.1,5.64,1.182,0,3
93,0.05,0.75,0.6,5.65,8.708,3,10
92,0.05,0.2,0.1,5.66,0.128,1,2
95,0.05,0.75,0.75,5.66,0.714,1,2
98,0.05,0.75,0.4,5.67,0.963,0.5,2
89,0.05,0.2,0.1,5.67,6.543,0,4
101,0.05,0.75,0.95,5.68,0.943,1.5,2
95,0.05,0.7,0.95,5.68,2.417,3,4
104,0.05,0.7,0.5,5.69,3.293,1,5
95,0.05,0.7,0.25,5.7,4.3,5.5,6
90,0.05,0.5,0.2,5.71,0.542,3,2
93,0.05,0.65,0.25,5.71,2.241,0.5,4
97,0.05,0.75,0.5,5.71,5.134,6,7
88,0.05,0.65,0.2,5.72,0.112,0,2
92,0.05,0.2,0.1,5.72,0.574,1,2
109,0.05,0.65,0.6,5.72,0.815,2,2
92,0.05,0.75,1,5.72,1.86,0,3
97,0.05,0.7,0.55,5.72,8.894,2,10
98,0.05,0.7,0.8,5.73,0.717,6,2
101,0.05,0.2,0.1,5.73,1.262,0,3
104,0.05,0.75,0.35,5.73,5.071,2,7
114,0.05,0.75,0.7,5.74,7.819,6,9
101,0.05,0.8,0.9,5.75,4.479,1,6
99,0.05,0.8,1,5.75,7.909,3,9
97,0.05,0.8,0.35,5.75,8.21,2,10
105,0.05,0.75,0.5,5.76,6.735,2,8
96,0.05,0.75,0.5,5.77,0.064,3,2
100,0.05,0.7,0.25,5.77,2.222,2,4
106,0.05,0.7,0.7,5.77,7.752,5,9
104,0.05,0.75,0.7,5.77,9.367,7,11
95,0.05,0.8,0.35,5.77,9.683,2,11
101,0.05,0.05,0.05,5.78,0.202,0,1
95,0.05,0.65,0.3,5.78,2.968,1,4
120,0.05,0.6,0.5,5.78,8.254,9,10
84,0.05,0.85,0.65,5.79,3.257,0,5
102,0.05,0.8,0.8,5.79,9.509,1,11
83,0.05,0.35,0.15,5.8,0.413,1,2
96,0.05,0.6,0.25,5.8,0.752,1,2
87,0.05,0.25,0.15,5.8,1.933,2,3
90,0.05,0.75,0.35,5.8,7.17,0,9
104,0.05,0.3,0.15,5.81,0.138,2,2
119,0.05,0.8,0.75,5.81,0.264,3,2
84,0.05,0.65,0.85,5.81,2.817,3,4
105,0.05,0.75,0.75,5.81,6.339,0,8
99,0.05,0.75,0.9,5.82,7.785,2,9
101,0.05,0.7,0.75,5.82,9.374,3,11
93,0.05,0.75,0.55,5.83,2.948,3,4
107,0.05,0.75,0.35,5.84,6.903,2,8
96,0.05,0.7,0.75,5.84,7.258,3,9
92,0.05,0.7,0.95,5.84,8.707,1,10
116,0.05,0.65,0.3,5.85,4.586,6,6
93,0.05,0.55,0.2,5.86,2.09,0,4
98,0.05,0.8,1,5.86,7.698,0,9
101,0.05,0.7,0.65,5.87,2.399,1,4
90,0.05,0.7,0.65,5.87,5.571,2,7
95,0.05,0.65,0.8,5.87,8.126,0,10
104,0.05,0.5,0.2,5.88,0.112,5,2
94,0.05,0.65,0.25,5.88,5.399,3,7
101,0.05,0.7,0.3,5.88,6.138,0,7
122,0.05,0.75,0.6,5.88,9.678,7,11
87,0.05,0.35,0.15,5.89,0.647,1,2
97,0.05,0.6,0.25,5.89,1.563,1,3
93,0.05,0.7,0.4,5.89,2.062,4,4
101,0.05,0.15,0.1,5.89,4.813,1,6
97,0.05,0.75,1,5.89,5.578,2.5,7
97,0.05,0.7,1,5.9,2.578,2,4
84,0.05,0.6,0.2,5.91,0.038,0,2
99,0.05,0.35,0.15,5.91,1.823,4,3
104,0.05,0.2,0.1,5.91,4.556,1,6
86,0.05,0.75,0.9,5.91,7.513,0,9
89,0.05,0.55,0.25,5.92,0.594,2,2
99,0.05,0.4,0.2,5.92,1.195,2,3
95,0.05,0.75,0.95,5.92,1.687,1,3
105,0.05,0.65,0.95,5.92,4.171,3,6
96,0.05,0.7,0.6,5.92,7.408,3,9
90,0.05,0.15,0.1,5.93,0.834,0,2
98,0.05,0.75,0.6,5.93,2.685,1,4
109,0.05,0.7,0.45,5.94,9.87,1,11
100,0.05,0.25,0.15,5.95,3.471,0,5
99,0.05,0.65,0.85,5.95,4.633,1,6
102,0.05,0.8,0.55,5.95,9.437,4,11
118,0.05,0.1,0.1,5.96,0.652,2,2
89,0.05,0.7,0.7,5.96,1.451,1,3
99,0.05,0.75,0.45,5.96,3.222,5.5,5
99,0.05,0.1,0.1,5.97,1.046,0,3
95,0.05,0.75,0.25,5.98,0.831,0,2
107,0.05,0.15,0.1,5.98,2.149,2,4
99,0.05,0.75,0.7,5.98,6.233,2.5,8
86,0.05,0.75,0.5,5.98,9.638,2,11
92,0.05,0.65,0.2,6,0.289,2,2
98,0.05,0.75,0.5,6,2.902,3,4
94,0.05,0.75,0.6,6,3.363,2,5
100,0.05,0.7,0.3,6,3.514,1,5
113,0.05,0.7,0.8,6,4.78,0,0
103,0.05,0.35,0.15,6,5.912,6,7
97,0.05,0.7,0.45,6,6.641,1,8
119,0.05,0.75,0.9,6,7.037,8,9
107,0.05,0.75,0.55,6,9.581,4,11
98,0.05,0.3,0.15,6.01,3.586,1,5
96,0.05,0.8,0.7,6.02,5.556,0,7
107,0.05,0.75,0.3,6.03,1.774,0,3
95,0.05,0.35,0.15,6.03,7.3,3,9
93,0.05,0.35,0.15,6.05,0.4,5,2
100,0.05,0.75,1,6.05,0.467,2,2
90,0.05,0.7,0.95,6.05,4.57,0,6
111,0.05,0.75,0.9,6.05,6.721,7,8
101,0.05,0.55,0.2,6.06,0.205,4,1
105,0.05,0.7,0.3,6.06,0.585,7,2
95,0.05,0.35,0.15,6.06,1.887,3,3
96,0.05,0.7,0.65,6.06,9.986,3.5,11
95,0.05,0.7,0.6,6.07,7.575,4,9
106,0.05,0.35,0.15,6.08,0.964,2,2
84,0.05,0.7,0.3,6.08,4.809,1,6
97,0.05,0.65,0.4,6.08,6.423,3.5,8
94,0.05,0.75,0.65,6.08,7.682,2,9
102,0.05,0.75,0.45,6.08,8.665,3,10
96,0.05,0.35,0.15,6.09,0.971,4,2
99,0.05,0.7,0.3,6.09,3.41,2,5
99,0.05,0.7,0.5,6.09,6.562,0,8
100,0.05,0.1,0.1,6.09,8.828,0,6
103,0.05,0.8,0.65,6.09,9.629,0,11
91,0.05,0.45,0.2,6.1,0.133,2,2
107,0.05,0.65,0.9,6.1,6.66,5,8
116,0.05,0.7,0.85,6.11,0.5,3,2
124,0.05,0.7,0.9,6.11,0.878,5,2
101,0.05,0.65,0.35,6.11,1.307,1,3
97,0.05,0.7,0.25,6.11,2.479,4,4
99,0.05,0.75,0.4,6.11,5.586,3,7
108,0.05,0.8,0.5,6.12,1.176,8,3
104,0.05,0.7,0.35,6.12,1.275,2,3
99,0.05,0.8,0.6,6.12,3.671,5,5
102,0.05,0.4,0.15,6.13,0.423,0,2
99,0.05,0.75,0.45,6.13,3.564,3,5
106,0.05,0.7,0.4,6.13,6.435,1,8
103,0.05,0.75,0.45,6.14,4.275,3.5,6
113,0.05,0.75,0.85,6.14,4.672,3,6
104,0.05,0.75,0.35,6.14,6.922,2,8
94,0.05,0.45,0.2,6.15,2.677,1,4
105,0.05,0.75,0.9,6.15,4.577,0,6
113,0.05,0.55,0.2,6.16,0.3,6,2
98,0.05,0.35,0.15,6.16,1.178,2.5,3
99,0.05,0.7,0.55,6.16,2.248,0,4
105,0.05,0.85,0.45,6.16,8.388,5,10
104,0.05,0.7,0.85,6.18,6.699,2.5,8
98,0.05,0.65,0.25,6.19,0.116,1,2
105,0.05,0.75,0.7,6.19,1.805,7,3
98,0.05,0.65,0.75,6.19,2.762,1,4
112,0.05,0.75,0.65,6.19,6.556,7,8
120,0.05,0.85,0.9,6.19,8.811,7,10
105,0.05,0.7,0.95,6.2,3.142,1,5
101,0.05,0.75,0.45,6.21,8.113,4,10
91,0.05,0.7,0.55,6.22,1.113,2.5,3
108,0.05,0.7,0.8,6.22,3.295,6,5
98,0.05,0.65,0.6,6.22,4.789,4,6
108,0.05,0.7,0.7,6.23,0.334,4.5,2
99,0.05,0.75,0.55,6.23,0.935,3,2
106,0.05,0.75,0.45,6.23,2.471,5,4
106,0.05,0.7,0.35,6.23,3.767,3,5
117,0.05,0.3,0.15,6.25,0.118,5,2
107,0.05,0.75,0.75,6.25,1.322,5,3
105,0.05,0.7,0.2,6.25,1.903,0,3
100,0.05,0.6,0.25,6.25,3.099,3.5,5
87,0.05,0.75,0.4,6.25,7.734,3,9
108,0.05,0.6,0.45,6.25,8.906,6,10
97,0.05,0.7,0.95,6.25,8.983,1,5
97,0.05,0.65,0.8,6.26,0.135,4.5,2
98,0.05,0.65,1,6.26,1.258,1,3
104,0.05,0.8,0.8,6.26,2.6,1.5,4
102,0.05,0.35,0.15,6.26,2.972,3,4
97,0.05,0.15,0.1,6.27,0.424,1,2
97,0.05,0.5,0.2,6.27,5.77,2,7
82,0.05,0.55,0.2,6.28,0.195,2,2
108,0.05,0.45,0.2,6.28,0.89,4,2
97,0.05,0.8,0.95,6.28,4.648,1,6
99,0.05,0.45,0.2,6.29,0.318,3,2
93,0.05,0.65,0.55,6.29,1.325,1,3
104,0.05,0.7,0.8,6.29,7.017,4,9
94,0.05,0.8,0.85,6.3,5.69,0,7
104,0.05,0.7,0.35,6.31,1.437,4,3
104,0.05,0.7,0.8,6.31,1.831,1,3
104,0.05,0.75,0.75,6.31,4.21,7,6
94,0.05,0.7,0.95,6.31,5.918,4,7
126,0.05,0.75,0.75,6.31,6.667,6.5,8
123,0.05,0.75,0.6,6.31,9.917,5,11
114,0.05,0.65,0.4,6.32,8.724,6,10
91,0.05,0.7,0.55,6.33,1.373,0.5,3
112,0.05,0.7,0.65,6.33,6.575,4,8
108,0.05,0.3,0.15,6.33,7.233,0.5,9
107,0.05,0.85,0.65,6.34,4.468,4,6
118,0.05,0.8,0.8,6.34,5.063,4,7
96,0.05,0.75,0.7,6.34,5.203,2,7
107,0.05,0.65,1,6.34,6.291,3.5,8
110,0.05,0.85,0.85,6.34,9.989,1,11
109,0.05,0.7,0.75,6.35,3.002,4,5
96,0.05,0.65,0.3,6.36,2.941,1.5,4
119,0.05,0.5,0.2,6.36,8.868,6,10
115,0.05,0.7,0.4,6.37,5.961,3,7
105,0.05,0.5,0.2,6.38,0.094,0,2
123,0.05,0.1,0.1,6.38,0.788,1,2
111,0.05,0.8,0.45,6.38,0.819,1,2
107,0.05,0.7,0.75,6.38,7.381,3.5,9
124,0.05,0.75,0.9,6.39,7.878,2.5,9
94,0.05,0.8,0.7,6.39,8.051,0,10
104,0.05,0.15,0.1,6.4,0.408,1,2
108,0.05,0.75,0.9,6.4,3.217,7,5
104,0.05,0.75,1,6.41,8.94,2,10
110,0.05,0.7,0.85,6.41,9.081,5,11
109,0.05,0.35,0.15,6.42,0.106,0,2
94,0.05,0.35,0.15,6.42,0.687,0,2
111,0.05,0.7,0.8,6.42,1.274,1,3
101,0.05,0.65,0.2,6.42,1.638,6,3
124,0.05,0.7,0.45,6.42,5.128,8,7
107,0.05,0.3,0.15,6.43,0.85,2,2
100,0.05,0.75,0.25,6.44,0.031,1,2
122,0.05,0.2,0.1,6.44,3.268,4,5
97,0.05,0.7,0.45,6.44,7.722,0,9
104,0.05,0.75,0.35,6.44,9.024,1,11
100,0.05,0.75,0.8,6.44,9.355,0,11
109,0.05,0.7,0.75,6.44,9.709,2,11
103,0.05,0.6,0.2,6.45,0.007,2,2
107,0.05,0.7,0.3,6.45,0.931,0,2
117,0.05,0.7,0.8,6.45,4.821,2.5,6
99,0.05,0.8,0.55,6.46,4.825,6,6
96,0.05,0.65,0.85,6.46,7.456,1,9
114,0.05,0.7,0.5,6.46,7.841,1.5,9
105,0.05,0.65,0.25,6.47,1.262,7,3
117,0.05,0.75,0.65,6.48,0.144,3,2
114,0.05,0.7,0.95,6.48,0.574,3,2
103,0.05,0.65,0.25,6.48,0.928,3,2
94,0.05,0.75,0.5,6.49,3.706,8,5
104,0.05,0.7,0.3,6.49,7.381,3,9
117,0.05,0.75,0.25,6.5,0.906,0,2
106,0.05,0.25,0.15,6.5,3.429,6,5
104,0.05,0.8,1,6.51,0.112,0,2
100,0.05,0.65,0.85,6.51,2.041,1.5,4
111,0.05,0.6,0.25,6.51,2.891,2,4
105,0.05,0.8,0.45,6.52,0.117,1,2
113,0.05,0.7,0.9,6.52,1.822,1,3
112,0.05,0.7,0.3,6.52,3.256,3.5,5
89,0.05,0.45,0.2,6.52,3.62,0,5
128,0.05,0.2,0.1,6.53,1.292,7,3
106,0.05,0.4,0.2,6.53,2.287,2,4
110,0.05,0.7,0.85,6.53,2.41,6.5,4
130,0.05,0.55,0.25,6.53,5.631,7,0
116,0.05,0.15,0.1,6.53,6.851,0,2
100,0.05,0.75,0.95,6.54,4.217,2,6
112,0.05,0.8,0.35,6.54,5.971,1,7
124,0.05,0.7,0.6,6.55,3.27,0,5
110,0.05,0.8,0.35,6.55,8.917,5,10
112,0.05,0.7,0.9,6.58,4.608,2,6
99,0.05,0.7,0.65,6.58,8.001,1.5,10
111,0.05,0.75,0.65,6.59,4.139,1,6
97,0.05,0.7,0.45,6.6,1.992,3.5,3
123,0.05,0.45,0.2,6.6,4.866,1,6
109,0.05,0.75,0.45,6.61,6.677,0.5,8
95,0.05,0.7,0.55,6.61,7.067,3.5,9
112,0.05,0.75,0.35,6.61,7.348,1.5,9
110,0.05,0.1,0.1,6.62,7.236,0,9
112,0.05,0.75,0.85,6.63,0.569,1.5,2
106,0.05,0.75,0.55,6.63,2.474,2,4
110,0.05,0.75,0.7,6.64,7.308,3.5,9
93,0.05,0.65,0.9,6.64,8.163,0,10
98,0.05,0.75,0.35,6.65,3.338,0,5
111,0.05,0.75,0.6,6.65,3.863,2.5,5
105,0.05,0.7,0.35,6.66,1.467,1,3
110,0.05,0.15,0.1,6.66,2.143,1,4
111,0.05,0.5,0.2,6.66,2.276,5,4
105,0.05,0.7,0.95,6.67,1.837,3,3
98,0.05,0.65,0.25,6.68,0.542,0,2
111,0.05,0.75,0.6,6.68,6.514,1,8
136,0.05,0.65,0.9,6.69,3.966,8,5
98,0.05,0.65,0.3,6.69,6.572,1.5,8
109,0.05,0.45,0.2,6.7,1.366,1,3
105,0.05,0.75,0.3,6.7,1.494,3.5,3
108,0.05,0.8,0.9,6.7,6.465,0,8
118,0.05,0.65,0.3,6.71,2.763,3.5,4
111,0.05,0.75,0.55,6.71,8.427,1,10
112,0.05,0.7,1,6.71,9.961,2,11
96,0.05,0.4,0.2,6.72,2.442,1,3
117,0.05,0.75,0.7,6.73,0.678,0,2
107,0.05,0.75,1,6.73,4.721,4,6
118,0.05,0.8,0.7,6.73,8.752,3,10
107,0.05,0.75,0.65,6.74,4.678,0,6
95,0.05,0.65,0.2,6.75,1.565,1,3
121,0.05,0.7,0.3,6.75,2.172,3,4
122,0.05,0.8,0.8,6.75,8.557,1,10
99,0.05,0.45,0.2,6.77,1.764,1,3
103,0.05,0.65,0.55,6.77,8.344,4,10
102,0.05,0.7,0.95,6.78,4.167,3,6
105,0.05,0.75,0.3,6.78,6.612,3,8
114,0.05,0.7,0.7,6.79,2.871,0,4
103,0.05,0.55,0.25,6.79,3.033,0,5
122,0.05,0.7,0.7,6.79,4.021,8,6
107,0.05,0.7,0.9,6.79,5.848,2,7
101,0.05,0.15,0.1,6.8,0.686,0.5,1
110,0.05,0.65,0.95,6.81,4.398,3,6
115,0.05,0.6,0.3,6.81,5.88,1.5,7
123,0.05,0.7,0.4,6.81,8.943,4,10
110,0.05,0.65,0.45,6.82,3.543,3,5
103,0.05,0.75,0.5,6.83,0.954,3,2
105,0.05,0.7,0.45,6.83,2.53,4,4
110,0.05,0.65,0.85,6.83,3.821,6,5
126,0.05,0.7,0.55,6.83,4.529,6,6
112,0.05,0.2,0.1,6.84,0.343,1,2
107,0.05,0.25,0.15,6.84,0.964,1,2
100,0.05,0.6,0.25,6.84,2.827,4,4
122,0.05,0.7,0.25,6.84,5.826,5,7
115,0.05,0.8,0.95,6.85,0.228,3,2
105,0.05,0.5,0.2,6.87,0.227,4,2
120,0.05,0.1,0.1,6.88,4.813,0,5
126,0.05,0.8,0.75,6.89,0.601,3,2
96,0.05,0.7,0.8,6.89,5.716,3,7
126,0.05,0.4,0.15,6.9,0.076,5,2
116,0.05,0.65,0.75,6.9,5.488,4,7
107,0.05,0.75,0.5,6.91,1.254,4,3
116,0.05,0.7,1,6.92,4.793,5,6
113,0.05,0.7,0.95,6.93,8.28,1,10
109,0.05,0.75,0.8,6.93,9.728,1,11
113,0.05,0.7,1,6.94,8.073,1,10
118,0.05,0.7,0.85,6.94,8.181,0,10
110,0.05,0.35,0.15,6.95,3.028,0,5
117,0.05,0.65,0.4,6.96,3.305,3,5
104,0.05,0.4,0.2,6.97,0.191,0,2
118,0.05,0.6,0.6,6.97,8.432,8,10
119,0.05,0.65,0.85,6.97,9.534,2,11
105,0.05,0.5,0.2,6.98,0.463,2,2
101,0.05,0.7,0.25,6.98,1.717,3.5,3
102,0.05,0.7,0.25,6.98,3.114,1,5
109,0.05,0.7,0.9,6.98,5.282,0,7
117,0.05,0.1,0.1,6.99,5.373,0,4
111,0.05,0.7,0.3,7,4.87,2,6
104,0.05,0.75,0.7,7,6.164,2,8
118,0.05,0.85,0.85,7,8.526,1.5,10
111,0.05,0.7,0.65,7.01,3.195,6,5
101,0.05,0.7,0.75,7.01,9.903,3,11
97,0.05,0.6,0.2,7.02,1.533,1,3
121,0.05,0.75,0.75,7.03,0.643,4,2
114,0.05,0.75,0.7,7.03,5.382,0,7
114,0.05,0.7,0.95,7.03,7.039,4.5,9
118,0.05,0.15,0.1,7.04,0.01,1,1.5
115,0.05,0.65,0.4,7.04,4.142,0.5,6
110,0.05,0.8,0.4,7.04,5.423,2,7
107,0.05,0.7,0.85,7.04,9.666,2,11
105,0.05,0.55,0.2,7.05,1.316,4,3
98,0.05,0.7,0.35,7.06,8.134,0,10
96,0.05,0.55,0.2,7.07,0.892,1,2
132,0.05,0.25,0.15,7.07,1.235,2,2
116,0.05,0.7,0.45,7.07,2.131,3,4
109,0.05,0.7,0.65,7.07,5.965,8,7
117,0.05,0.75,0.7,7.07,6.812,0,8
113,0.05,0.8,0.55,7.08,6.815,3,8
119,0.05,0.7,0.75,7.08,9.281,6,11
121,0.05,0.3,0.15,7.09,0.292,5,2
124,0.05,0.7,0.95,7.09,5.497,2,7
117,0.05,0.7,0.95,7.09,5.657,5,7
122,0.05,0.65,1,7.1,2.447,5,4
98,0.05,0.75,0.9,7.11,9.677,2,11
120,0.05,0.7,0.3,7.12,0.49,4,2
121,0.05,0.7,0.3,7.12,5.501,1,7
118,0.05,0.8,0.65,7.12,7.491,2,9
108,0.05,0.65,0.55,7.12,9.158,2,11
117,0.05,0.7,0.65,7.12,9.741,4,11
115,0.05,0.8,0.5,7.13,6.15,1,8
110,0.05,0.7,0.55,7.14,1.849,0,3
132,0.05,0.7,0.65,7.14,2.436,3,4
103,0.05,0.7,0.8,7.14,9.501,0.5,11
111,0.05,0.6,0.2,7.15,1.253,5,3
110,0.05,0.65,0.25,7.15,1.265,1,3
111,0.05,0.8,0.4,7.15,9.292,0,11
120,0.05,0.45,0.2,7.16,0.669,1,2
120,0.05,0.8,0.45,7.16,2.827,1,4
118,0.05,0.65,0.8,7.16,9.856,3.5,11
117,0.05,0.7,1,7.17,7.601,1,9
107,0.05,0.7,0.7,7.18,0.924,0,2
110,0.05,0.7,0.35,7.18,3.178,3,5
108,0.05,0.7,1,7.18,4.018,1,6
114,0.05,0.65,0.35,7.18,8.32,0.5,10
111,0.05,0.45,0.2,7.19,0.214,3,2
99,0.05,0.65,0.4,7.19,6.154,0,8
109,0.05,0.65,0.25,7.21,2.7,4,4
111,0.05,0.7,0.8,7.21,5.934,2,7
127,0.05,0.75,0.5,7.21,9.246,4,11
116,0.05,0.7,0.6,7.23,2.085,0,4
109,0.05,0.7,0.8,7.23,3.675,4,5
115,0.05,0.7,0.3,7.23,7.718,4,9
92,0.05,0.4,0.2,7.25,1.633,2,3
133,0.05,0.75,0.3,7.25,1.656,6,3
117,0.05,0.65,0.8,7.25,5.569,2.5,7
135,0.05,0.65,0.6,7.25,7.684,7,9
107,0.05,0.5,0.2,7.26,0.434,1,2
112,0.05,0.6,0.25,7.26,3.067,4,5
103,0.05,0.7,0.95,7.27,3.683,2.5,5
107,0.05,0.7,0.55,7.27,7.286,1,9
110,0.05,0.6,0.2,7.28,0.237,2.5,2
109,0.05,0.7,0.75,7.28,1.544,0.5,3
110,0.05,0.75,0.85,7.28,7.613,2,9
119,0.05,0.25,0.15,7.29,0.054,1.5,2
113,0.05,0.65,0.7,7.29,1.682,2,3
115,0.05,0.6,0.5,7.29,4.929,3,6
126,0.05,0.75,0.95,7.3,6.73,4,8
122,0.05,0.65,0.5,7.3,8.136,5,10
119,0.05,0.7,0.7,7.3,8.189,5,10
118,0.05,0.65,0.85,7.31,8.858,8,10
112,0.05,0.7,0.45,7.31,9.83,1,11
147,0.05,0.75,0.55,7.32,5.115,9,7
117,0.05,0.7,0.55,7.32,5.446,4,7
110,0.05,0.75,0.6,7.33,0.544,4.5,0
127,0.05,0.6,0.25,7.33,0.921,5,2
108,0.05,0.1,0.1,7.33,1.089,2,3
125,0.05,0.6,0.9,7.33,3.244,4,5
122,0.05,0.75,0.75,7.33,3.517,1,5
112,0.05,0.7,0.85,7.33,6.261,1,8
129,0.05,0.65,0.3,7.34,1.315,4,3
131,0.05,0.8,1,7.34,4.938,2,6
124,0.05,0.75,0.5,7.35,2.513,0,4
113,0.05,0.1,0.1,7.36,1.532,0,3
128,0.05,0.65,0.7,7.36,2.142,7,4
