ticks,adult,child,cost-benefit,generations,gene,median-children,median-education
1403,0.05,0.45,0.5,106.1,9.46,2,11
1407,0.05,0.5,0.5,110.24,9.014,2,11
1409,0.05,0.35,0.5,105.65,9.726,2,11
1409,0.05,0.5,0.5,109.66,9.679,2,11
1413,0.05,0.3,0.5,104.09,9.326,2,11
1418,0.05,0.5,0.5,111.46,9.104,2,11
1419,0.05,0.25,0.5,104.34,9.741,2,11
1423,0.05,0.4,0.5,106.55,9.819,2,11
1423,0.05,0.45,0.5,108.7,9.847,2,11
1425,0.05,0.4,0.5,108.31,9.78,2,11
1430,0.05,0.3,0.5,108.05,9.305,2,11
1431,0.05,0.35,0.5,106.03,9.895,2,11
1432,0.05,0.35,0.5,107,9.841,2,11
1432,0.05,0.5,0.5,110.52,9.089,2,11
1438,0.05,0.4,0.5,108.7,9.085,2,11
1442,0.05,0.5,0.5,112.35,9.208,2,11
1444,0.05,0.4,0.5,109.37,9.587,2,11
1448,0.05,0.25,0.5,108.26,9.916,2,11
1452,0.05,0.45,0.5,112.38,9.979,2,11
1456,0.05,0.2,0.5,106.45,9.444,2,11
1457,0.05,0.5,0.5,113.72,9.052,2,11
1465,0.05,0.45,0.5,112.73,9.232,2,11
1467,0.05,0.4,0.5,111.95,9.428,2,11
1470,0.05,0.5,0.5,113.86,9.673,2,11
1471,0.05,0.3,0.5,108.33,9.057,2,11
1474,0.05,0.45,0.5,111.75,9.497,2,11
1475,0.05,0.45,0.5,114.52,9.695,2,11
1477,0.05,0.4,0.5,111.27,9.099,2,11
1478,0.05,0.3,0.5,110.62,9.587,2,11
1481,0.05,0.15,0.5,109.83,9.042,2,11
1481,0.05,0.35,0.5,110.76,9.394,2,11
1485,0.05,0.4,0.5,114.59,9.662,2,11
1486,0.05,0.35,0.5,111.15,9.541,2,11
1487,0.05,0.4,0.5,113.59,9.415,2,11
1488,0.05,0.35,0.5,111.53,9.881,2,11
1489,0.05,0.35,0.5,111.84,9.731,2,11
1492,0.05,0.45,0.5,113.72,9.812,2,11
1494,0.05,0.4,0.5,115.12,9.216,2,11
1497,0.05,0.3,0.5,111.32,9.507,2,11
1497,0.05,0.35,0.5,112.39,9.144,2,11
1498,0.05,0.35,0.5,111.22,9.004,2,11
1500,0.05,0.45,0.5,117.18,9.691,2,11
1502,0.05,0.45,0.5,115.54,9.773,2,11
1508,0.05,0.3,0.5,113.77,9.538,2,11
1513,0.05,0.3,0.5,114.17,9.823,2,11
1514,0.05,0.3,0.5,114.3,9.801,2,11
1517,0.05,0.3,0.5,111.87,9.451,2,11
1521,0.05,0.45,0.5,115.09,9.63,2,11
1523,0.05,0.35,0.5,113.49,9.675,2,11
1524,0.05,0.2,0.5,113.67,9.912,2,11
1528,0.05,0.1,0.5,110.58,9.035,2,11
1528,0.05,0.45,0.5,116.61,9.249,2,11
1532,0.05,0.35,0.5,114.17,9.035,2,11
1534,0.05,0.45,0.5,117.28,9.407,2,11
1535,0.05,0.35,0.5,113.74,9.665,2,11
1535,0.05,0.35,0.5,114.86,9.123,2,11
1536,0.05,0.45,0.5,116.74,9.804,2,11
1537,0.05,0.5,0.5,122.51,9.6,2,11
1538,0.05,0.45,0.5,119.78,9.469,2,11
1539,0.05,0.35,0.5,115.37,9.225,2,11
1539,0.05,0.4,0.5,116.93,9.607,2,11
1543,0.05,0.4,0.5,115.81,9.544,2,11
1545,0.05,0.45,0.5,120.27,9.831,2,11
1551,0.05,0.35,0.5,114.82,9.147,2,11
1553,0.05,0.35,0.5,116.64,9.319,2,11
1553,0.05,0.4,0.5,117.66,9.697,2,11
1557,0.05,0.4,0.5,117.28,9.621,2,11
1558,0.05,0.4,0.5,118.16,9.323,2,11
1558,0.05,0.45,0.5,118.64,9.971,2,11
1563,0.05,0.4,0.5,119.83,9.884,2,11
1565,0.05,0.45,0.5,120.1,9.338,2,11
1568,0.05,0.2,0.5,115.36,9.9,2,11
1570,0.05,0.2,0.5,115.67,9.278,2,11
1573,0.05,0.5,0.5,123,9.996,2,11
1574,0.05,0.45,0.5,121.11,9.171,2,11
1577,0.05,0.3,0.5,116.84,9.33,2,11
1578,0.05,0.4,0.5,120.17,9.112,2,11
1580,0.05,0.25,0.5,116.27,9.942,2,11
1583,0.05,0.3,0.5,117.77,9.797,2,11
1584,0.05,0.4,0.5,120.9,9.413,2,11
1585,0.05,0.3,0.5,117.04,9.074,2,11
1588,0.05,0.45,0.5,120.58,9.102,2,11
1590,0.05,0.35,0.5,119.18,9.517,2,11
1595,0.05,0.4,0.5,122.06,9.494,2,11
1596,0.05,0.4,0.5,121.45,9.27,2,11
1597,0.05,0.4,0.5,122.23,9.871,2,11
1602,0.05,0.4,0.5,119.42,9.419,2,11
1603,0.05,0.35,0.5,120,9.473,2,11
1604,0.05,0.35,0.5,119.77,9.413,2,11
1604,0.05,0.4,0.5,120.3,9.308,2,11
1608,0.05,0.4,0.5,121.04,9.864,2,11
1613,0.05,0.35,0.5,120.68,9.137,2,11
1614,0.05,0.35,0.5,121.61,9.491,2,11
1614,0.05,0.5,0.5,126.2,9.493,2,11
1619,0.05,0.4,0.5,121.86,9.647,2,11
1619,0.05,0.45,0.5,124.35,9.739,2,11
1623,0.05,0.5,0.5,126.13,9.469,2,11
1630,0.05,0.35,0.5,122.15,9.556,2,11
1638,0.05,0.45,0.5,123.04,9.779,2,11
1639,0.05,0.4,0.5,123.8,9.924,2,11
1641,0.05,0.35,0.5,122.21,9.846,2,11
1642,0.05,0.45,0.5,127.15,9.397,2,11
1646,0.05,0.3,0.5,121.2,9.003,2,11
1646,0.05,0.45,0.5,125.62,9.485,2,11
1649,0.05,0.4,0.5,124.05,9.05,2,11
1649,0.05,0.4,0.5,124.39,9.408,2,11
1650,0.05,0.45,0.5,124.55,9.01,2,11
1652,0.05,0.45,0.5,126.3,9.026,2,11
1654,0.05,0.2,0.5,121.34,9.181,2,11
1659,0.05,0.5,0.5,130.05,9.368,2,11
1662,0.05,0.45,0.5,128,9.568,2,11
1664,0.05,0.4,0.5,125.58,9.577,2,11
1670,0.05,0.35,0.5,125.49,9.36,2,11
1671,0.05,0.3,0.5,125.34,9.722,2,11
1671,0.05,0.5,0.5,130.95,9.298,2,11
1672,0.05,0.35,0.5,125.13,9.818,2,11
1674,0.05,0.3,0.5,124.47,9.231,2,11
1674,0.05,0.4,0.5,126.35,9.207,2,11
1675,0.05,0.15,0.5,122.67,9.901,2,11
1675,0.05,0.3,0.5,125.79,9.455,2,11
1677,0.05,0.3,0.5,123.98,9.547,2,11
1681,0.05,0.45,0.5,127.2,9.075,2,11
1682,0.05,0.25,0.5,124.76,9.713,2,11
1685,0.05,0.5,0.5,130.1,9.675,2,11
1689,0.05,0.4,0.5,128.57,9.337,2,11
1690,0.05,0.45,0.5,127.96,9.351,2,11
1691,0.05,0.25,0.5,124.9,9.485,2,11
1695,0.05,0.25,0.5,124.55,9.958,2,11
1697,0.05,0.4,0.5,129.39,9.22,2,11
1699,0.05,0.35,0.5,127.04,9.931,2,11
1700,0.05,0.25,0.5,124.71,9.501,2,11
1700,0.05,0.45,0.5,130.19,9.327,2,11
1701,0.05,0.3,0.5,127.72,9.627,2,11
1707,0.05,0.3,0.5,129.18,9.953,2,11
1712,0.05,0.4,0.5,131.06,9.4,2,11
1712,0.05,0.5,0.5,134.43,9.893,2,11
1715,0.05,0.3,0.5,126.62,9.157,2,11
1715,0.05,0.35,0.5,129.23,9.321,2,11
1718,0.05,0.3,0.5,128.59,9.616,2,11
1719,0.05,0.45,0.5,131.5,9.458,2,11
1719,0.05,0.45,0.5,131.62,9.468,2,11
1728,0.05,0.45,0.5,131.13,9.498,2,11
1735,0.05,0.35,0.5,130.84,9.972,2,11
1737,0.05,0.15,0.5,128.14,9.045,2,11
1739,0.05,0.35,0.5,130.41,9.364,2,11
1743,0.05,0.4,0.5,132.14,9.179,2,11
1744,0.05,0.45,0.5,133.24,9.67,2,11
1746,0.05,0.4,0.5,134.01,9.621,2,11
1748,0.05,0.4,0.5,132.5,9.202,2,11
1755,0.05,0.45,0.5,134.54,9.446,2,11
1757,0.05,0.3,0.5,131.38,9.259,2,11
1766,0.05,0.4,0.5,134.49,9.136,2,11
1774,0.05,0.4,0.5,133.73,9.172,2,11
1777,0.05,0.4,0.5,134.87,9.507,2,11
1790,0.05,0.4,0.5,135.61,9.647,2,11
1791,0.05,0.35,0.5,134.82,9.65,2,11
1797,0.05,0.45,0.5,137.13,9.537,2,11
1798,0.05,0.25,0.5,131.85,9.992,2,11
1798,0.05,0.25,0.5,133.81,9.199,2,11
1803,0.05,0.4,0.5,137.03,9.443,2,11
1807,0.05,0.2,0.5,132.48,9.148,2,11
1810,0.05,0.35,0.5,134.49,9.798,2,11
1812,0.05,0.5,0.5,139.58,9.329,2,11
1815,0.05,0.3,0.5,136.87,9.187,2,11
1818,0.05,0.4,0.5,137.18,9.662,2,11
1818,0.05,0.45,0.5,138.81,9.295,2,11
1821,0.05,0.35,0.5,136.99,9.467,2,11
1821,0.05,0.45,0.5,140.79,9.904,2,11
1826,0.05,0.35,0.5,138.05,9.881,2,11
1827,0.05,0.5,0.5,144.62,9.983,2,11
1828,0.05,0.5,0.5,139.48,9.915,2,11
1830,0.05,0.45,0.5,141.28,9.08,2,11
1832,0.05,0.15,0.5,134.08,9.924,2,11
1832,0.05,0.35,0.5,137.62,9.692,2,11
1836,0.05,0.3,0.5,134.15,9.922,2,11
1836,0.05,0.4,0.5,140.21,9.435,2,11
1837,0.05,0.35,0.5,136.02,9.492,2,11
1843,0.05,0.35,0.5,138.16,9.278,2,11
1844,0.05,0.4,0.5,139.33,9.136,2,11
1845,0.05,0.45,0.5,138.81,9.738,2,11
1847,0.05,0.45,0.5,141.49,9.919,2,11
1849,0.05,0.35,0.5,139.06,9.055,2,11
1852,0.05,0.35,0.5,138.45,9.469,2,11
1865,0.05,0.2,0.5,136.37,9.799,2,11
1866,0.05,0.4,0.5,143.62,9.847,2,11
1870,0.05,0.5,0.5,145.92,9.752,2,11
1879,0.05,0.45,0.5,143.72,9.37,2,11
1884,0.05,0.2,0.5,139,9.052,2,11
1887,0.05,0.25,0.5,138.35,9.669,2,11
1889,0.05,0.3,0.5,140.65,9.741,2,11
1890,0.05,0.5,0.5,148.41,9.991,2,11
1893,0.05,0.25,0.5,140.13,9.238,2,11
1899,0.05,0.45,0.5,146.82,9.404,2,11
1905,0.05,0.3,0.5,143.55,9.932,2,11
1908,0.05,0.5,0.5,143.8,9.452,2,11
1909,0.05,0.2,0.5,140.39,9.813,2,11
1909,0.05,0.4,0.5,143.97,9.234,2,11
1910,0.05,0.3,0.5,141.79,9.725,2,11
1913,0.05,0.4,0.5,144.41,9.334,2,11
1918,0.05,0.3,0.5,142.19,9.345,2,11
1919,0.05,0.3,0.5,142.57,9.767,2,11
1922,0.05,0.45,0.5,147.51,9.795,2,11
1929,0.05,0.35,0.5,145.07,9.841,2,11
1929,0.05,0.4,0.5,147.09,9.106,2,11
1933,0.05,0.25,0.5,142.11,9.395,2,11
1936,0.05,0.45,0.5,149.28,9.188,2,11
1936,0.05,0.45,0.5,149.77,9.633,2,11
1938,0.05,0.3,0.5,143.62,9.725,2,11
1942,0.05,0.35,0.5,146.37,9.426,2,11
1944,0.05,0.45,0.5,149.69,9.739,2,11
1957,0.05,0.35,0.5,146.21,9.046,2,11
1960,0.05,0.45,0.5,151.66,9.869,2,11
1963,0.05,0.45,0.5,149.43,9.504,2,11
1967,0.05,0.5,0.5,154.29,9.395,2,11
1973,0.05,0.3,0.5,148.23,9.026,2,11
1983,0.05,0.45,0.5,152.64,9.763,2,11
1984,0.05,0.3,0.5,148.02,9.099,2,11
1984,0.05,0.4,0.5,150.19,9.232,2,11
1984,0.05,0.35,0.5,150.2,9.774,2,11
1991,0.05,0.4,0.5,152.68,9.453,2,11
1992,0.05,0.45,0.5,152.94,9.178,2,11
1997,0.05,0.45,0.5,151.82,9.791,2,11
2004,0.05,0.45,0.5,152.48,9.258,2,11
2010,0.05,0.35,0.5,152.21,9.157,2,11
2018,0.05,0.35,0.5,150.48,9.53,2,11
2018,0.05,0.4,0.5,153.56,9.046,2,11
2022,0.05,0.45,0.5,154.63,9.144,2,11
2022,0.05,0.45,0.5,156.5,9.391,2,11
2023,0.05,0.2,0.5,148.47,9.731,2,11
2023,0.05,0.45,0.5,156.14,9.581,2,11
2025,0.05,0.35,0.5,152.13,9.173,2,11
2028,0.05,0.35,0.5,152.71,9.754,2,11
2030,0.05,0.3,0.5,149.48,9.434,2,11
2032,0.05,0.3,0.5,150.05,9.935,2,11
2035,0.05,0.35,0.5,150.58,9.665,2,11
2037,0.05,0.45,0.5,155.91,9.097,2,11
2048,0.05,0.25,0.5,150.07,9.619,2,11
2068,0.05,0.25,0.5,151.95,9.285,2,11
2068,0.05,0.45,0.5,158.67,9.542,2,11
2070,0.05,0.3,0.5,153.02,9.925,2,11
2070,0.05,0.25,0.5,154.42,9.314,2,11
2071,0.05,0.2,0.5,151.65,9.436,2,11
2071,0.05,0.45,0.5,159.14,9.293,2,11
2071,0.05,0.45,0.5,159.96,9.803,2,11
2081,0.05,0.35,0.5,156.8,9.021,2,11
2089,0.05,0.5,0.5,161.28,9.262,2,11
2101,0.05,0.25,0.5,155.62,9.697,2,11
2104,0.05,0.35,0.5,157.68,9.762,2,11
2105,0.05,0.4,0.5,158.44,9.418,2,11
2112,0.05,0.35,0.5,157.98,9.054,2,11
2113,0.05,0.4,0.5,159.31,9.13,2,11
2118,0.05,0.45,0.5,162.57,9.388,2,11
2121,0.05,0.3,0.5,159.63,9.278,2,11
2126,0.05,0.45,0.5,165.42,9.124,2,11
2129,0.05,0.35,0.5,159.06,9.468,2,11
2134,0.05,0.45,0.5,164.34,9.948,2,11
2143,0.05,0.35,0.5,161.14,9.429,2,11
2146,0.05,0.45,0.5,164.75,9.108,2,11
2147,0.05,0.45,0.5,162.95,9.018,2,11
2154,0.05,0.4,0.5,164.15,9.121,2,11
2156,0.05,0.25,0.5,158.8,9.804,2,11
2156,0.05,0.4,0.5,161.52,9.412,2,11
2156,0.05,0.35,0.5,162.46,9.457,2,11
2167,0.05,0.35,0.5,162.01,9.926,2,11
2168,0.05,0.45,0.5,164.67,9.076,2,11
2185,0.05,0.25,0.5,164.18,9.768,2,11
2186,0.05,0.3,0.5,163.44,9.757,2,11
2187,0.05,0.45,0.5,166.36,9.851,2,11
2195,0.05,0.45,0.5,167.6,9.774,2,11
2209,0.05,0.4,0.5,166.04,9.921,2,11
2210,0.05,0.45,0.5,169.18,9.295,2,11
2216,0.05,0.3,0.5,165.34,9.443,2,11
2223,0.05,0.3,0.5,165.78,9.451,2,11
2226,0.05,0.45,0.5,169.17,9.965,2,11
2228,0.05,0.45,0.5,171.87,9.785,2,11
2234,0.05,0.45,0.5,171.35,9.761,2,11
2236,0.05,0.25,0.5,167.6,9.546,2,11
2236,0.05,0.35,0.5,168.77,9.671,2,11
2241,0.05,0.25,0.5,164.32,9.277,2,11
2243,0.05,0.2,0.5,164.76,9.221,2,11
2243,0.05,0.35,0.5,169.73,9.41,2,11
2244,0.05,0.4,0.5,168.39,9.487,2,11
2244,0.05,0.35,0.5,169.43,9.902,2,11
2255,0.05,0.45,0.5,171.8,9.278,2,11
2269,0.05,0.35,0.5,171.88,9.746,2,11
2276,0.05,0.3,0.5,167.1,9.511,2,11
2280,0.05,0.5,0.5,175.5,9.376,2,11
2285,0.05,0.4,0.5,174.02,9.969,2,11
2286,0.05,0.5,0.5,176.62,9.814,2,11
2288,0.05,0.4,0.5,172.39,9.487,2,11
2292,0.05,0.45,0.5,176.04,9.665,2,11
2301,0.05,0.35,0.5,170.98,9.227,2,11
2307,0.05,0.4,0.5,175.89,9.241,2,11
2307,0.05,0.5,0.5,180.17,9.159,2,11
2310,0.05,0.3,0.5,172.83,9.232,2,11
2310,0.05,0.4,0.5,173.21,9.321,2,11
2315,0.05,0.35,0.5,176.85,9.572,2,11
2328,0.05,0.4,0.5,176.85,9.978,2,11
2329,0.05,0.5,0.5,177.62,9.415,2,11
2330,0.05,0.4,0.5,177.68,9.247,2,11
2333,0.05,0.25,0.5,172.8,9.925,2,11
2335,0.05,0.25,0.5,172.43,9.94,2,11
2335,0.05,0.4,0.5,178.98,9.613,2,11
2337,0.05,0.4,0.5,178.2,9.901,2,11
2345,0.05,0.25,0.5,175.7,9.175,2,11
2348,0.05,0.35,0.5,175.96,9.748,2,11
2356,0.05,0.4,0.5,176.6,9.658,2,11
2362,0.05,0.35,0.5,176.53,9.963,2,11
2366,0.05,0.45,0.5,182.66,9.569,2,11
2367,0.05,0.3,0.5,177.16,9.629,2,11
2367,0.05,0.35,0.5,178.03,9.005,2,11
2371,0.05,0.3,0.5,176.68,9.964,2,11
2372,0.05,0.25,0.5,174.46,9.897,2,11
2380,0.05,0.3,0.5,178.7,9.822,2,11
2381,0.05,0.4,0.5,179.05,9.166,2,11
2384,0.05,0.4,0.5,182.75,9.73,2,11
2385,0.05,0.5,0.5,187.77,9.118,2,11
2388,0.05,0.3,0.5,179.26,9.879,2,11
2390,0.05,0.45,0.5,183.37,9.496,2,11
2393,0.05,0.35,0.5,179.35,9.519,2,11
2396,0.05,0.45,0.5,181.57,9.331,2,11
2399,0.05,0.35,0.5,177.97,9.33,2,11
2399,0.05,0.35,0.5,179.89,9.473,2,11
2401,0.05,0.25,0.5,177.41,9.861,2,11
2407,0.05,0.45,0.5,184.88,9.478,2,11
2413,0.05,0.4,0.5,185.36,9.405,2,11
2423,0.05,0.45,0.5,183.39,9.53,2,11
2424,0.05,0.35,0.5,181.91,9.128,2,11
2424,0.05,0.4,0.5,183.21,9.603,2,11
2428,0.05,0.4,0.5,185.07,9.071,2,11
2433,0.05,0.4,0.5,184.72,9.27,2,11
2443,0.05,0.4,0.5,186.75,9.19,2,11
2449,0.05,0.35,0.5,185.48,9.779,2,11
2459,0.05,0.35,0.5,185.29,9.872,2,11
2461,0.05,0.45,0.5,189.45,9.402,2,11
2462,0.05,0.45,0.5,187.3,9.203,2,11
2469,0.05,0.4,0.5,187.99,9.443,2,11
2485,0.05,0.3,0.5,185.61,9.966,2,11
2488,0.05,0.35,0.5,186.89,9.202,2,11
2492,0.05,0.35,0.5,186.91,9.777,2,11
2494,0.05,0.35,0.5,185.9,9.895,2,11
2502,0.05,0.3,0.5,188.06,9.37,2,11
2504,0.05,0.3,0.5,184.01,9.576,2,11
2504,0.05,0.3,0.5,187.45,9.945,2,11
2505,0.05,0.35,0.5,189.71,9.437,2,11
2507,0.05,0.4,0.5,191.81,9.167,2,11
2509,0.05,0.3,0.5,188.61,9.244,2,11
2509,0.05,0.45,0.5,193.92,9.523,2,11
2519,0.05,0.5,0.5,194.99,9.555,2,11
2526,0.05,0.4,0.5,190.79,9.834,2,11
2530,0.05,0.45,0.5,191.37,9.596,2,11
2533,0.05,0.3,0.5,187.37,9.93,2,11
2535,0.05,0.4,0.5,193.2,9.704,2,11
2545,0.05,0.3,0.5,189.68,9.437,2,11
2553,0.05,0.45,0.5,196.02,9.004,2,11
2555,0.05,0.45,0.5,197.46,9.836,2,11
2564,0.05,0.35,0.5,189.84,9.066,2,11
2566,0.05,0.35,0.5,192.87,9.087,2,11
2574,0.05,0.3,0.5,193.32,9.865,2,11
2576,0.05,0.4,0.5,195.06,9.96,2,11
2592,0.05,0.35,0.5,194.35,9.916,2,11
2593,0.05,0.3,0.5,193.14,9.068,2,11
2594,0.05,0.45,0.5,199.24,9.582,2,11
2595,0.05,0.4,0.5,197.83,9.051,2,11
2596,0.05,0.3,0.5,194.06,9.882,2,11
2597,0.05,0.25,0.5,190.1,9.306,2,11
2597,0.05,0.45,0.5,199.68,9.994,2,11
2607,0.05,0.45,0.5,202.25,9.695,2,11
2609,0.05,0.45,0.5,202.86,9.676,2,11
2610,0.05,0.4,0.5,199.8,9.767,2,11
2614,0.05,0.4,0.5,199.07,9.566,2,11
2616,0.05,0.3,0.5,193.56,9.577,2,11
2627,0.05,0.3,0.5,197.04,9.023,2,11
2639,0.05,0.4,0.5,200.36,9.91,2,11
2646,0.05,0.45,0.5,203.41,9.1,2,11
2649,0.05,0.4,0.5,198.8,9.887,2,11
2650,0.05,0.35,0.5,199.31,9.003,2,11
2652,0.05,0.35,0.5,198.7,9.978,2,11
2664,0.05,0.3,0.5,199.55,9.814,2,11
2680,0.05,0.4,0.5,203.97,9.679,2,11
2681,0.05,0.35,0.5,200.3,9.445,2,11
2685,0.05,0.45,0.5,206.49,9.746,2,11
2687,0.05,0.3,0.5,201.42,9.804,2,11
2691,0.05,0.35,0.5,202.05,9.048,2,11
2697,0.05,0.15,0.5,197.91,9.741,2,11
2697,0.05,0.3,0.5,201.43,9.181,2,11
2701,0.05,0.2,0.5,195.77,9.2,2,11
2707,0.05,0.35,0.5,204.67,9.566,2,11
2711,0.05,0.45,0.5,206.3,9.243,2,11
2723,0.05,0.45,0.5,209.58,9.125,2,11
2724,0.05,0.4,0.5,209.09,9.786,2,11
2732,0.05,0.2,0.5,201.35,9.885,2,11
2747,0.05,0.4,0.5,207.33,9.443,2,11
2751,0.05,0.35,0.5,204.17,9.6,2,11
2752,0.05,0.4,0.5,206.89,9.313,2,11
2756,0..05,0.35,0.5,136.61,9.584,2,11
2756,0.05,0.4,0.5,209.51,9.23,2,11
2768,0.05,0.2,0.5,202.88,9.592,2,11
2780,0.05,0.4,0.5,208.27,9.107,2,11
2782,0.05,0.4,0.5,213.13,9.717,2,11
2799,0.05,0.25,0.5,208.5,9.094,2,11
2810,0.05,0.4,0.5,214.64,9.203,2,11
2811,0.05,0.5,0.5,214.37,9.315,2,11
2823,0.05,0.4,0.5,213.1,9.051,2,11
2826,0.05,0.35,0.5,212.82,9.449,2,11
2838,0.05,0.3,0.5,211.86,9.492,2,11
2838,0.05,0.45,0.5,216.78,9.88,2,11
2860,0.05,0.25,0.5,210.58,9.541,2,11
2861,0.05,0.45,0.5,217.74,9.448,2,11
2886,0.05,0.45,0.5,220.41,9.522,2,11
2890,0.05,0.3,0.5,215.04,9.941,2,11
2893,0.05,0.4,0.5,219.54,9.161,2,11
2895,0.05,0.25,0.5,212.83,9.18,2,11
2897,0.05,0.45,0.5,221.94,9.016,2,11
2907,0.05,0.4,0.5,219.8,9.132,2,11
2908,0.05,0.35,0.5,218.78,9.811,2,11
2916,0.05,0.4,0.5,221.89,9.542,2,11
2924,0.05,0.35,0.5,218.75,9.798,2,11
2935,0.05,0.2,0.5,215.54,9.686,2,11
2942,0.05,0.3,0.5,218.39,9.438,2,11
2953,0.05,0.4,0.5,223.74,9.263,2,11
2957,0.05,0.2,0.5,216.77,9.967,2,11
2967,0.05,0.45,0.5,230.2,9.798,2,11
2989,0.05,0.45,0.5,229.18,9.129,2,11
2999,0.05,0.45,0.5,232.23,9.509,2,11
3017,0.05,0.45,0.5,229.9,9.054,2,11
3024,0.05,0.25,0.5,224.43,9.679,2,11
3028,0.05,0.45,0.5,232.34,9.348,2,11
3033,0.05,0.45,0.5,232.71,9.733,2,11
3039,0.05,0.4,0.5,230.36,9.857,2,11
3045,0.05,0.45,0.5,232.99,9.518,2,11
3048,0.05,0.35,0.5,227.92,9.06,2,11
3052,0.05,0.4,0.5,230.43,9.351,2,11
3054,0.05,0.3,0.5,225.18,9.218,2,11
3055,0.05,0.4,0.5,233,9.653,2,11
3064,0.05,0.4,0.5,233.34,9.221,2,11
3093,0.05,0.4,0.5,234.61,9.847,2,11
3107,0.05,0.35,0.5,231.8,9.132,2,11
3108,0.05,0.45,0.5,240.62,9.577,2,11
3117,0.05,0.3,0.5,230.26,9.179,2,11
3117,0.05,0.4,0.5,237.71,9.292,2,11
3118,0.05,0.4,0.5,236.27,9.456,2,11
3142,0.05,0.2,0.5,230.5,9.992,2,11
3146,0.05,0.35,0.5,236.94,9.988,2,11
3146,0.05,0.45,0.5,242.03,9.324,2,11
3147,0.05,0.45,0.5,239.65,9.412,2,11
3148,0.05,0.4,0.5,237.83,9.767,2,11
3173,0.05,0.45,0.5,244.16,9.319,2,11
3181,0.05,0.3,0.5,236.44,9.794,2,11
3200,0.05,0.35,0.5,240.4,9.819,2,11
3204,0.05,0.1,0.5,232.54,9.574,2,11
3210,0.05,0.4,0.5,243.67,9.848,2,11
3221,0.05,0.5,0.5,247.93,9.56,2,11
3223,0.05,0.3,0.5,240.78,9.101,2,11
3272,0.05,0.25,0.5,240.83,9.488,2,11
3292,0.05,0.35,0.5,248.1,9.974,2,11
3298,0.05,0.3,0.5,247.66,9.939,2,11
3310,0.05,0.4,0.5,252.03,9.306,2,11
3319,0.05,0.4,0.5,250.92,9.217,2,11
3324,0.05,0.4,0.5,253.94,9.626,2,11
3351,0.05,0.2,0.5,247.9,9.383,2,11
3361,0.05,0.45,0.5,258.76,9.922,2,11
3365,0.05,0.35,0.5,253.35,9.534,2,11
3383,0.05,0.25,0.5,248.27,9.915,2,11
3430,0.05,0.3,0.5,255.99,9.787,2,11
3446,0.05,0.35,0.5,258.83,9.382,2,11
3453,0.05,0.35,0.5,261.08,9.394,2,11
3470,0.05,0.45,0.5,265.65,9.94,2,11
3472,0.05,0.4,0.5,263.83,9.205,2,11
3472,0.05,0.5,0.5,269.01,9.805,2,11
3478,0.05,0.45,0.5,268.25,9.064,2,11
3520,0.05,0.35,0.5,262.77,9.73,2,11
3521,0.05,0.45,0.5,272.31,9.714,2,11
3526,0.05,0.45,0.5,270.81,9.603,2,11
3529,0.05,0.35,0.5,265.14,9.159,2,11
3539,0.05,0.45,0.5,272.3,9.778,2,11
3565,0.05,0.35,0.5,268.82,9.958,2,11
3567,0.05,0.4,0.5,268.01,9.514,2,11
3571,0.05,0.15,0.5,262.55,9.349,2,11
3591,0.05,0.4,0.5,271.86,9.704,2,11
3598,0.05,0.25,0.5,266.11,9.333,2,11
3598,0.05,0.5,0.5,277.73,9.274,2,11
3606,0.05,0.25,0.5,268.11,9.073,2,11
3613,0.05,0.45,0.5,275.48,9.032,2,11
3623,0.05,0.3,0.5,270.57,9.511,2,11
3684,0.05,0.4,0.5,279.87,9.162,2,11
3735,0.05,0.4,0.5,281.36,9.084,2,11
3741,0.05,0.45,0.5,283.99,9.755,2,11
3744,0.05,0.45,0.5,285.96,9.236,2,11
3791,0.05,0.4,0.5,287.48,9.086,2,11
3819,0.05,0.25,0.5,282.91,9.119,2,11
3823,0.05,0.4,0.5,290.55,9.269,2,11
3909,0.05,0.3,0.5,290.31,9.176,2,11
3916,0.05,0.25,0.5,286.95,9.611,2,11
3955,0.05,0.4,0.5,298.69,9.538,2,11
3998,0.05,0.45,0.5,307.97,9.238,2,11
4037,0.05,0.4,0.5,305.84,9.39,2,11
4049,0.05,0.35,0.5,305.6,9.29,2,11
4049,0.05,0.4,0.5,306.55,9.702,2,11
4106,0.05,0.4,0.5,315.26,9.043,2,11
4188,0.05,0.4,0.5,313.9,9.848,2,11
4200,0.05,0.35,0.5,315.77,9.793,2,11
4215,0.05,0.45,0.5,322.51,9.627,2,11
4244,0.05,0.45,0.5,323.17,9.902,2,11
4246,0.05,0.35,0.5,318.72,9.409,2,11
4299,0.05,0.4,0.5,326.19,9.668,2,11
4472,0.05,0.35,0.5,335.66,9.626,2,11
4516,0.05,0.45,0.5,347.48,9.739,2,11
4551,0.05,0.45,0.5,352.76,9.824,2,11
4563,0.05,0.45,0.5,351.96,9.559,2,11
4577,0.05,0.45,0.5,349.23,9.196,2,11
4584,0.05,0.5,0.5,359.42,9.875,2,11
4611,0.05,0.4,0.5,348.75,9.476,2,11
4619,0.05,0.25,0.5,343.89,9.526,2,11
4694,0.05,0.4,0.5,356.02,9.356,2,11
4737,0.05,0.45,0.5,363.21,9.997,2,11
4760,0.05,0.5,0.5,371.37,9.25,2,11
